,MH
40408,-0.38
40617,-0.1
41178,-0.125185
41182,-0.079212002
42199,-0.36000001
43393,-0.28939101
43530,-0.41999999
43652,-0.17684799
45049,-0.79000002
45411,-0.38467401
46492,0.0087016895
46918,-1.09
47033,0.38571799
47238,-0.47999999
47933,-0.463067
48032,-0.93000001
48037,-0.40000001
49623,-0.07
49840,-0.074964099
50184,0.048866201
50526,-0.12
50750,-0.625
51542,-0.98000002
51853,-0.063791499
53410,-0.216842
53902,0.039999999
56076,-0.31999999
56280,0.18063900000000002
56910,-0.235
59787,0.15000001
60316,-0.5
60519,-1.03
62972,-0.82999998
67035,-0.26964
67573,-0.94
70259,-0.79000002
75049,-0.039999999
75369,-0.80000001
75554,-0.039999999
76133,-0.41999999
80078,-1.0700001000000001
83386,-0.75
83932,-1.03
85602,-0.2
85811,-0.029999999
86036,-0.44
87408,-0.09000000400000001
87676,-0.41
161,-0.86000001
1157,-0.83999997
4358,-0.56
5674,-0.56
7748,-0.039999999
10530,-0.60000002
23092,-0.79000002
23196,-0.54000002
24433,-0.47
25460,-0.34
25744,-0.02
26881,-0.91000003
30542,-0.83999997
30581,-0.79000002
30744,-0.28
30963,-0.154138
31209,-0.47
31213,-0.079999998
31602,-0.33873099
31616,-1.22
31796,0.048422299
32087,-0.57999998
32669,-0.68000001
33229,0.16693901
33466,0.25
34452,-0.23999999
34527,-0.48620501
34684,-0.30000001
35070,-0.25
35502,-0.0099999998
36875,-0.61000001
37572,-1.48
38509,-0.56999999
38511,-0.057438000999999995
39662,-0.40000001
39975,0.328913
40337,-0.20999999
41420,-0.11981199999999999
41483,0.16783599999999999
41653,0.050000000999999995
41693,0.108697
42316,-1.9351900000000002
42553,-0.068471096
42773,0.00626028
43273,-0.26908201
43984,-1.0
44078,-0.38
44806,-0.146779
45025,-0.44999999
45101,0.0
45846,-0.079999998
46728,-0.43495199
46918,0.0815911
46952,-0.40527299
47132,-0.482227
47225,-0.45238199999999995
47311,-0.51999998
47320,-0.38563800000000004
47471,-0.45559399999999994
47693,-0.54612303
47746,0.08684100199999999
48033,-0.096479997
48628,-0.27000001
48993,-0.35538000000000003
49496,-0.19048800000000002
50184,0.029408099
50709,-0.46000001
50834,-0.12313299999999999
50837,0.083029598
50887,-0.18440299999999998
50914,-0.40000001
50990,0.29680899
51166,-0.0647441
51308,-0.46169399999999994
51409,0.032787599
51513,-0.202049
51783,-0.183117
51845,-0.17016099
52255,-0.243315
52397,-0.88095802
52502,-0.46000001
52724,-0.48291799
53094,-0.117709
53377,-0.41691199
53598,0.147067
54223,0.1
55085,-0.81
55254,-0.333534
55303,-0.09854800300000001
55519,0.21483000000000002
55665,0.080227502
55953,0.00715756
56225,0.133555
56297,-1.0700001000000001
56771,0.124091
56868,0.0095443996
56886,-0.139817
56890,-0.69958901
57076,-0.34655601
57292,0.10148
57720,-0.77466297
58292,-0.26958001
58319,0.061294299000000003
58362,-0.249507
58393,-1.17
58418,-0.26840001
58594,-0.71156001
58742,-0.00014050100000000002
58779,-0.083005898
58818,-1.46409
58858,-0.22719099999999998
58973,0.35238600000000003
59072,0.0049959598
59119,-0.37663800000000003
59404,-0.16156199999999998
59725,-0.53389001
60148,-0.03526459999999999
60276,-0.20999999
60471,-0.614537
61697,0.0589872
61796,0.25814199
61815,-0.27824699999999997
62186,-0.26397800000000005
62460,-0.29269901
62841,-0.78439498
63033,-0.16490901
63132,0.00188664
63256,-0.31635001
63321,-0.34999999
63475,-0.53055203
63539,0.027930001
63680,0.195599
63818,0.227282
63899,-0.0026656601000000003
64569,-0.310803
65166,-0.482299
65209,-0.62410402
65440,-0.427237
65473,-1.238
65988,0.14013401
66585,-0.41
66593,-0.94999999
66889,0.26036999
66932,-0.0428661
67000,-0.13820399
67035,-0.56019098
67145,-0.27149299
68075,-0.53874803
68212,-0.75987899
68586,0.31391001
68675,-0.6658689999999999
68877,-0.23035100000000003
69242,-0.5
69467,-0.41242999
69539,-0.15098301
69602,0.23477399
71060,0.281113
71071,0.029999999
71493,0.19149099
71850,0.41916400000000004
72552,-0.260102
72901,-0.32625401
73153,-0.41765299
74177,-0.18779300000000002
74598,-0.20801399999999998
74859,-0.44
74893,-0.37794301
75315,-0.26923600000000003
75819,-0.34103701
75900,-0.26235199
76379,-0.35804799
76655,-0.29896301
77026,-0.380716
77445,-0.28047699
78058,-0.18921199
78554,-0.429591
78648,-0.75179398
78889,0.09000000400000001
79094,0.087723397
79099,-0.056318499
79109,-0.00888824
79205,-0.45861501
79403,-0.19538
79422,0.237719
79452,-0.292016
79888,0.34647599
80223,-0.54000002
80420,-0.39566599999999996
80692,-0.85000002
80787,0.35037801
81298,-0.53607702
81436,0.29715601
81812,-0.31
82400,-0.78981
82476,0.25
82838,-0.424954
83195,-0.20158499
84214,-0.092080601
84274,-0.02
84278,-0.26173899
84336,0.029483699999999998
85168,0.14
85372,0.202433
85651,0.395298
86143,-0.34999999
86228,-0.177398
893,-0.53608602
972,-0.31777301
1063,-0.13737901
1452,-0.09000000400000001
1569,-0.13485301
2953,0.055626102000000004
3378,0.225025
4562,0.026046701000000002
5340,-0.75999999
5722,-0.053071300999999994
5785,-0.092312597
6239,-0.0990531
6479,-0.097458899
6590,-0.63123798
6699,-0.075493902
6941,0.198597
7328,-0.00115345
8050,-0.61253202
8098,-0.51550299
8198,-0.825683
9019,-0.38999999
9175,-0.6698149999999999
9186,-0.41
9796,-0.31999999
10176,-0.99000001
10726,-0.32547599
10946,-0.092431001
12084,-0.039999999
12440,-0.063853197
13128,-0.35348099
13525,-1.14819
13766,-0.2
14234,-0.81999999
16845,0.071074396
16848,-0.30021599
17728,0.014861099999999999
18177,0.17704
18812,0.0067095901
19212,0.042038797999999995
19812,-0.62369299
20057,0.041307099
22154,-0.55526602
22627,0.2
23654,-0.0080389204
24100,-0.51340199
25176,0.063553602
25416,-0.53213501
26262,-0.5
26528,-0.32475799
26883,0.09000000400000001
26944,-0.0195268
27417,-0.76999998
28860,-0.24402601
29072,-0.247104
32464,-0.54000002
33098,-0.40000001
34081,-0.86000001
34903,-0.66000003
35288,-0.91000003
36629,-0.47842299999999993
37486,0.15000001
39318,-0.40000001
39714,0.2
41093,-0.52384597
42304,0.059999999000000005
43068,-0.23219499999999998
45136,0.0
45733,-0.2
47281,-1.34
49483,-0.065734997
50606,0.17
52106,0.0051872199
52184,-0.79000002
53707,-0.76999998
53757,-0.49000001
56441,-1.16
58595,-0.28999999
61391,-0.05361830099999999
62570,-0.22550701
64992,-0.34
65905,-0.55000001
66441,-0.31999999
67207,0.338525
68110,-0.0099999998
69348,-0.079999998
71898,-0.81
72129,-0.74000001
74381,-0.23999999
82406,-0.35593
85325,-0.55851001
85761,-0.54199302
86129,0.0
87740,-0.15000001
87969,-0.31999999
535,-0.27000001
1328,-1.03
3597,-0.51999998
4558,-0.41999999
6140,-0.28999999
6811,-0.70999998
9079,-0.28
13144,-0.20999999
13749,-0.33000001
13788,-0.46000001
15517,-0.81999999
19397,-0.36000001
21449,-0.47
23875,-0.0099999998
25242,-0.49000001
31787,0.0099999998
32034,-0.69
32606,-0.62
34255,-1.0
35064,-0.079999998
35298,-0.64999998
38243,-0.23999999
42445,-0.38
47470,-0.28
50561,-0.17
50708,-0.50999999
52744,-0.72000003
54957,-0.30000001
55757,0.14
57214,-0.81
58561,-1.1
58562,-0.70999998
60000,-0.44999999
60055,-0.37
64244,-0.79000002
68064,-0.41
73585,-0.49000001
73743,-0.27000001
77145,-0.69917202
77845,-0.06825189999999999
78245,-0.53158998
78484,-0.55000001
79066,-0.23511399
79112,-0.37391201
80389,-0.77999997
80661,-0.16
81622,-1.26
82744,0.21162599
83124,-0.80000001
83567,-0.0130987
83947,0.20593899
84196,-0.27000001
85360,-0.31217
85766,-0.07492689799999999
85987,-0.25730899
86309,-0.15068099999999998
86421,-0.0099999998
86559,-0.44999999
86962,-0.54000002
87272,-0.354274
87420,0.401932
87499,0.029999999
87522,-1.2173100000000001
87631,0.15237901
87772,-0.75999999
87851,-0.35355601
88197,-0.45703900000000003
88491,-0.105496
88589,0.20999999
89188,-0.50364703
89667,-0.59517801
89749,-0.23
89955,-1.04
90662,0.020248
90703,-0.82999998
91035,-0.26618499
91252,0.11492899999999999
91608,-0.14
91773,-0.12
91816,-0.07
91968,-0.39752999
92327,0.06349740200000001
397,0.0108111
589,-0.10354100000000001
629,-0.591919
840,-0.31
853,0.049325399000000006
1288,-0.49000001
1969,0.327106
3948,-1.03
4188,-0.20999999
5252,-0.47
5934,-0.38611701
5952,-0.67000002
6165,-0.248879
6835,0.08604969800000001
7225,-0.39710599
7675,-0.14
8843,-0.0062987301
9387,-1.05
9791,-0.70999998
10131,-0.51999998
10690,-0.38
11313,0.09000000400000001
13288,-0.33000001
13518,-0.44
13561,-0.44
13742,-0.58999997
14234,-0.19002301
14373,-0.61000001
15107,-0.44861799
15109,-0.42702201
15752,-0.66000003
17079,-1.85326
17093,-0.039091598
17807,-0.10945
17900,-0.107581
18708,-0.28
19020,0.0357893
19645,-0.2
20189,-0.55347198
20192,-0.06176759999999999
20661,-0.63
21349,-0.338994
21413,-0.5
21588,-0.14090499
21822,0.12582099
22940,-0.039999999
24536,-0.31
24628,-0.92000002
24698,-0.36000001
24975,-0.16257
25316,-0.20382699
25317,0.41492099
25676,-0.54000002
25678,0.07
26581,-0.02
27353,0.034347601
27505,0.067517802
28842,-0.206617
29556,-0.079649501
30230,0.029999999
30475,-0.14527
31455,-0.57999998
31535,-0.72000003
31561,-0.083926901
31796,-1.73
31812,-0.21703899999999998
32244,-1.11453
32389,-0.49000001
32643,-0.39476699
33337,0.0163006
33554,0.110305
33795,-0.25999999
34148,-0.82999998
34231,-0.34
34250,0.19
34615,-0.51999998
35083,-0.09000000400000001
35524,0.5
35928,0.25
36436,-0.062859602
37349,0.5
38023,0.06867039900000001
38084,-0.56
38934,-0.1
38976,-0.37
39179,-0.81
39637,0.059999999000000005
39926,-0.95999998
40448,0.12
41224,0.050000000999999995
41465,-0.44
41835,-0.28
42670,-0.28999999
43054,-1.26
43329,-0.52999997
43494,-0.11
44253,-0.5
45682,-0.60000002
46269,-0.52384597
46487,-0.73000002
47586,-0.28
48147,-0.2
48228,-0.43000001
48903,-0.74000001
49699,-0.44
50527,-0.0099999998
51475,-0.81
51673,0.11950799999999999
51914,0.20999999
53637,-1.0
53913,-0.79000002
54452,-0.55000001
55695,-0.029999999
55753,-0.19814400000000001
55870,-0.60000002
56080,-0.36000001
56394,-0.02
56829,0.25
57433,-0.41332701
57905,-0.26894999
58059,-0.78873497
58095,0.0628298
58632,-0.34840399
58637,0.13321599
59303,-0.81
59581,-0.19727799
60785,-0.183864
60979,-1.05555
61288,0.221737
61503,0.18616
61615,-0.83004397
61913,-1.43668
62587,-0.33704099
62685,0.10376700000000001
62783,-0.381648
63000,-0.028740499
63030,-0.130787
63093,0.052075199999999995
63236,-0.47999999
63493,-0.453798
63675,-0.114882
64121,-0.14560699
64329,0.059470799000000005
64514,-0.58999997
64523,-0.243729
65206,-0.29935500000000004
65549,-0.57999998
66189,-0.45649399999999996
66243,-0.39227799
66601,-0.60000002
66783,-1.2644600000000001
67396,-0.29688299
67601,-0.80000001
68227,-0.222507
68228,-0.00446918
68448,-0.29336801
68656,0.25
68791,0.360625
69205,-0.42640901
69265,0.081449099
69285,-0.63
69435,0.042668499000000006
69436,0.33218199
69670,0.149746
69706,0.0
69747,-0.17
69863,0.149976
70674,-0.26453501
70835,-1.35
71046,-0.23
71948,0.047389202000000005
71949,0.078965597
71956,-0.43166899999999997
72037,-0.125424
72178,-0.423246
72190,-0.0774827
72194,0.051320702
72373,-0.84670299
73053,0.050000000999999995
73119,-0.13
73548,-0.12928800000000001
73897,-0.23
74164,-0.53755701
74416,0.040315300000000005
75917,-0.033245899
75957,-0.52999997
76328,0.089008197
76858,-0.47999999
77059,-0.30871001
78664,-0.029999999
78798,-0.0197872
79060,0.034918498
79062,-0.29759401
79283,-0.49242601
79516,0.091266401
79520,-0.32031101
79642,-0.37909201
79717,-0.75999999
79768,-1.03
79920,-0.20999999
80381,-0.55937201
80517,-0.40823299
80736,-0.11020799999999999
81152,-0.0099999998
81214,-0.42690501
81217,0.004871139799999999
81273,-1.0903100000000001
81321,0.13
82139,-0.79000002
83662,-0.40989899999999996
84066,-0.42957601
84068,-0.10930699999999999
84148,-0.092184797
84369,-0.37
84385,-0.43000001
84519,0.0536443
85209,0.190676
85429,-0.010469599999999999
85745,-0.44
88863,0.00844103
88867,0.12
89329,-0.26258901
525,-0.35947399999999996
526,-0.49943000000000004
529,-0.61000001
1182,-0.181417
1709,-0.13
1805,-0.61000001
1884,-0.291067
1888,-0.271855
2092,0.158235
2095,-0.48890701
2462,-1.0
2507,-0.64460802
2732,-0.27954799
2956,0.087351397
3381,-0.97000003
3488,-0.39992699
3494,-0.16
4499,-0.73000002
5115,-0.72601599
5344,-0.70999998
5374,-0.21021099
5455,-0.44
5625,-0.56491703
5675,-0.044374499000000005
5887,0.14548101
6105,0.045621101
6124,-0.47
6497,-0.76999998
6537,-0.016650098999999998
6539,-0.107402
6915,-0.37
7174,0.017590201
7568,-0.73000002
8255,-0.82999998
8896,0.32482499
8898,0.1
9502,-0.25
11325,-0.56
11773,-0.36000001
13177,-0.23999999
13253,-0.050000000999999995
13327,0.02
14011,-0.46000001
14955,0.02
14959,-0.09000000400000001
15382,-0.48431101
16022,-0.25
16293,-0.70999998
16845,-0.354406
18448,-0.89999998
20228,-0.5
24522,-0.079999998
26881,-0.60000002
28404,-0.66000003
28616,-0.34
29717,-0.5
30183,-0.82999998
37184,-0.25421301
37410,-0.46660799
38251,-0.0099999998
39937,-0.34999999
39962,0.049990602
40139,-0.16483699999999998
40421,0.34
40577,0.202242
41018,-0.48347399
41915,-0.76736599
42138,-0.28571001
42146,-0.054765102
42418,-0.321385
42983,-0.42704299
43087,-0.530837
43218,-0.32330599
43640,-0.38999999
43859,-0.28927699
44433,-0.334593
44821,-0.2
44834,-0.0267884
44924,-0.40842101
44934,-0.62669098
45064,-0.15879899
45279,0.15000001
45328,-0.55662203
45356,-0.10762000000000001
45480,-0.0034409901
45494,-0.13480799999999998
45587,-0.39241201
45591,0.029580399
45694,0.054699998
46007,-0.164139
46376,0.216364
46499,0.023192501
46578,-0.559735
47199,-0.59072
47522,-0.408039
47640,0.0081713405
47848,-0.63144499
48163,-0.94999999
48349,0.079999998
48518,-0.029472500000000002
48542,-0.41813001
48955,-0.09304460099999999
49010,-0.17519601
49172,-0.29096699
49467,-0.5960840000000001
49488,-0.142924
49744,0.070172697
49901,-0.45227799
49934,-0.593382
50569,-0.94999999
51020,-0.41999999
51096,-0.048037399
51097,0.33774999
51142,-0.22332600000000002
51291,-0.33753699
51460,-0.430233
51552,0.165455
51683,0.180039
51706,0.16262101
52052,0.02
52149,-0.32348499
52654,-0.44317201
52655,-0.55358601
52672,-0.49411699
52905,0.380936
53120,-0.229027
53362,-0.164185
53689,-2.76
53791,-0.10558599999999999
54103,-0.121326
54156,-0.158645
54253,-0.42975301
54268,0.27718899
54482,-0.39601201
54531,-0.37738699
54701,-0.12946001
54704,-0.37027699
54791,-0.62350899
55013,-0.298852
55016,-0.17802
55141,-0.182382
55363,-0.559282
55393,-0.414473
55664,-0.0326587
55718,-0.025221201000000002
55871,-0.20216099999999998
56152,-0.53652102
56303,-0.071686797
56343,-0.155442
56546,-0.188394
56588,0.0
56771,-0.38807201
57058,-0.37694699
57096,0.055645201
57125,-0.039437801
57133,-0.31440100000000004
57218,0.0050881198
57228,0.036110199999999995
57306,-0.28951499
57502,-0.062096599
57693,0.156372
57704,0.0516866
57786,-0.22
57934,-0.050978102000000004
57993,-0.166237
58184,-0.18625399
58440,-0.213563
58518,-0.14575
59037,-0.094907597
59109,-0.19541501
59495,-0.018440301
59527,0.17060401
59549,0.14030399999999998
59940,-0.32328799
59985,-0.18503501
60313,0.37738001
60444,-0.402035
60446,-0.52348799
60858,-0.062113602000000004
60967,-1.1443299999999998
61074,-0.27295199
61113,-0.178289
61247,-0.059708599
61771,0.13555899
61863,0.415207
62158,0.5
62204,0.0022034701
62296,0.367856
62348,-0.058856402
62482,-0.564955
62518,0.44721299
62519,-0.31
62522,0.060569200999999996
62716,-0.41295001
62770,-0.372944
62787,-0.20999999
62813,-0.26786801
62815,-0.46333399
63021,-0.35219401
63449,0.157223
63706,-0.118779
63749,-0.85000002
63845,-0.31404901
63935,-0.322404
63939,0.140175
63944,0.21898501
64527,-0.31999999
64644,-1.61
64648,-0.27500001
64740,0.21868600000000002
64753,-0.201453
64930,0.178923
65377,-0.083969697
65726,-0.38833299
65824,-0.306189
66158,-0.100454
66164,0.39876300000000003
66208,0.02
66386,-0.72000003
66491,-0.88999999
66503,-0.25267801
66619,0.15403999
66723,-0.48538199
66736,-0.44805601
66871,0.2
67956,-0.87
67976,-0.040266901
67979,-0.62615103
67982,-0.36299899
68290,-0.067567997
68295,-1.1978198999999998
68525,-0.26445001
68528,-0.189081
69132,-0.46000001
69269,-0.31080201
69428,-0.25668401
69711,-0.474498
70013,-0.54000002
70017,0.0099999998
70117,-0.56783801
70129,-0.00024828699
70295,-1.176
70753,-0.0475711
70789,-0.43433699
70809,-0.47407001
70987,-0.55333799
71028,0.14
71950,-0.27019799
72322,-0.28
72396,-0.0203622
73222,-0.0135214
73487,-0.41499999
73493,-0.31
73809,0.14562801
74155,0.00446916
74507,0.371254
74511,-0.17
74709,-0.00112451
74741,-0.14
74989,-0.147949
75138,-1.0
75316,0.048110100999999995
75413,0.24070100000000003
75457,-1.26
75525,0.07535310099999999
76010,-0.63
76456,-0.075000003
76930,0.025
77198,-0.22
77967,-0.41
78398,-0.85000002
78526,0.14579201
78978,-0.81999999
79185,-0.73000002
79712,-0.54000002
80025,-0.02
80117,-0.67368698
80349,-0.25
80556,-0.5
80984,0.134994
81589,-0.5
82100,-0.084442899
82508,-0.69999999
83920,-0.44999999
83981,0.059999999000000005
84574,-0.44999999
85533,-0.050000000999999995
87042,-0.22
88128,0.15000001
282,-0.61000001
383,-0.61000001
1358,-1.05
1409,-1.88
4303,-0.49000001
5633,-0.75
7633,-0.33000001
8602,-0.56
8604,-0.60000002
9717,-0.31999999
9948,-0.77999997
9989,-0.63
10438,-0.039999999
10643,-0.30000001
11093,-0.31999999
11346,0.22
13226,0.0
13458,-1.04
13545,0.0
13774,0.41
16989,-0.49000001
17245,-0.28
17918,-0.31999999
19297,-1.17
21015,-1.0
22721,-0.25
25864,-0.76499999
26984,0.02
27016,-0.31
27265,-0.62
27634,-0.76999998
27951,-1.3
29771,0.2
30638,-0.16
31263,-1.04
31880,-0.23
31889,-0.43000001
32267,-0.25
32299,-1.0
32705,-0.47
32888,-0.41
33901,-0.25
34694,0.20999999
34855,-0.51999998
35074,-0.52999997
36435,-0.64999998
36527,-0.47999999
36570,-0.079999998
36864,-0.41999999
37800,-0.60000002
37888,-0.36000001
38363,-0.47
38784,-0.41
39790,0.059999999000000005
40501,0.2
40532,-0.25999999
41129,-0.75
41347,-0.41999999
41586,-0.33000001
41596,-0.34
42003,-0.49000001
42214,0.23
43583,-0.44999999
44230,-1.28
45912,-0.49000001
46474,-0.89999998
46740,-0.33000001
47566,0.0
47719,-0.41999999
49174,-0.64999998
49561,0.14
49740,-0.49000001
49817,0.059999999000000005
50449,0.19
51142,-0.43000001
51265,-0.47999999
51990,0.16
52017,0.05540980000000001
52574,0.02
52715,-0.41
52943,-0.51999998
53731,-0.25999999
54061,-0.70999998
54818,-0.67000002
55435,-0.60000002
55777,-0.69
55839,0.059999999000000005
55965,-1.17
56120,-1.24
56339,-0.47999999
56592,-0.039999999
56847,-1.04
57026,-0.75999999
57152,0.23999999
58348,0.17
58408,-0.98000002
59000,-0.31
60099,0.23
60602,-0.09000000400000001
60618,-0.97000003
60681,-0.18000001
60736,0.25
61927,-0.17
63087,-0.58999997
63287,-1.15
63900,-0.60000002
64368,-0.94999999
64869,-0.56387597
65373,-0.34999999
65710,-1.24
67428,-0.66000003
67955,-0.72000003
68403,0.18000001
70209,-0.56999999
71342,-0.52999997
72047,-0.25
72430,-0.94
72693,-0.40000001
72729,-0.37
73350,-0.82999998
74581,-0.25999999
74700,0.5
74818,-0.28
74860,-1.645
75841,-0.36000001
76050,-0.09000000400000001
76775,-0.050000000999999995
77611,-0.49000001
77638,-0.81999999
79270,-0.0099999998
81118,-0.41999999
82244,-0.050000000999999995
82328,0.11
82487,-0.12
82954,-0.16
84521,-0.050000000999999995
85553,-0.28999999
86067,0.0099999998
86714,0.15000001
87616,-0.52999997
87687,-0.79000002
87889,-0.41
87989,-0.95999998
88212,0.0
727,-0.22
886,-1.1799998999999999
4467,0.029999999
4696,-0.27000001
6506,-0.050000000999999995
10385,-1.02
13091,-0.23
15263,-1.01
16384,-0.70999998
16862,-0.75
17258,-0.44999999
18191,-0.23
18510,-0.34
18670,-0.67000002
19914,-1.97
19922,-0.1
20140,-0.09000000400000001
20586,-0.99000001
20646,-0.55000001
21561,-0.69999999
21981,-0.30000001
22009,-0.059999999000000005
25076,-0.76999998
25804,-0.61000001
26223,-0.43000001
26337,-0.93000001
29425,-0.51999998
30784,-1.11849
31900,0.050000000999999995
32438,-0.33000001
33299,0.23
35018,0.20999999
35463,-0.28999999
36853,-0.47999999
39790,-0.12
39867,0.039999999
40685,-1.09
42831,-0.47
43624,-0.029999999
44376,-0.89999998
45085,-0.94
47842,-0.49000001
